"","long","lat","smp","calle","num","tipo1_16","tipo2_16","pisos_16","nombre","observacio","barrio","comuna","X5_dig","X4_dig","X3_dig","X2_dig","rama","subrama","ssrama"
"2141",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","I",1,"","","CONSTITUCION",1,52339,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"2142",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","I FEMENINA",1,"","","CONSTITUCION",1,52339,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"2143",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"2144",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","I",1,"","","CONSTITUCION",1,52339,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"2145",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","I FEMENINA",1,"","","CONSTITUCION",1,52339,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"2146",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","LENCERIA",1,"","","CONSTITUCION",1,52331,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"2147",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","LENCERIA",1,"","","CONSTITUCION",1,52331,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"2148",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","JOYERIA",1,"","","CONSTITUCION",1,52372,5237,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","OPTICA, FOTOGRAFIA, RELOJERIA, JOYERIA"
"2149",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","I FEMENINA",1,"","","CONSTITUCION",1,52339,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"2150",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","I",1,"","","CONSTITUCION",1,52339,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"2151",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","I",1,"","","CONSTITUCION",1,52339,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"2152",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","I",1,"","","CONSTITUCION",1,52339,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"2153",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","I",1,"","","CONSTITUCION",1,52339,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"2154",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","I FEMENINA",1,"","","CONSTITUCION",1,52339,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"2155",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","FERRETERIA",1,"","","CONSTITUCION",1,52363,5236,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","MATERIALES DE CONSTRUCCION, FERRETERIA, PINTURERIA, VIDRIOS"
"2156",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","I FEMENINA",1,"","","CONSTITUCION",1,52339,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"2157",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","I FEMENINA",1,"","","CONSTITUCION",1,52339,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"2158",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","BIJOUTERIE",1,"","","CONSTITUCION",1,52399,5239,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","OBJETOS, ARTESANIAS Y REGALOS PARA EL HOGAR"
"2159",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","I",1,"","","CONSTITUCION",1,52339,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"2160",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","I BEBES Y NIÑOS",1,"","","CONSTITUCION",1,52333,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"2161",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1523,"L","ODONTOLOGIA",1,"","CONSULTORIO ODONTOLOGICO","CONSTITUCION",1,85130,8513,851,85,"SERVICOS SOCIALES Y DE SALUD","SERVICIOS DE ATENCION MEDICA","SERVICOS DE ODONTOLOGIA"
"2162",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1519,"L","COMIDA RAPIDA",1,"","","CONSTITUCION",1,55202,5520,552,55,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA","COMIDAS PARA LLEVAR"
"2163",-58.3825799729691,-34.6261702646815,"014-051-001B","PAVON",1150,"L","FIAMBRERIA Y QUESERIA",1,"","","CONSTITUCION",1,52211,5221,522,52,"COMERCIO","VENTA AL POR MENOR EXEPTO LA ESPECIALIZADA","FIAMBRERIAS, QUESERIAS Y GALLETITERIAS"
"2164",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1515,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"2165",-58.3825799729691,-34.6261702646815,"014-051-001B","LIMA",1525,"LG","RELOJERIA",1,"","","CONSTITUCION",1,52372,5237,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","OPTICA, FOTOGRAFIA, RELOJERIA, JOYERIA"
"2166",-58.388175007814,-34.6260804529671,"014-019-021C","PAVON",1589,"L","PELUQUERIA",1,"","","CONSTITUCION",1,93020,9302,930,93,"OTROS SERVICIOS","PELUQUERIA Y TRATAMIENTOS DE BELLEZA",""
"2167",-58.388175007814,-34.6260804529671,"014-019-021C","PAVON",1591,"E","VIVIENDA",3,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"2168",-58.388175007814,-34.6260804529671,"014-019-021C","CEVALLOS, Virrey",1498,"E","VIVIENDA",3,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"2169",-58.388175007814,-34.6260804529671,"014-019-021C","PAVON",1595,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"2170",-58.388175007814,-34.6260804529671,"014-019-021C","PAVON",1599,"L","COMIDA RAPIDA",1,"","","CONSTITUCION",1,55202,5520,552,55,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA","COMIDAS PARA LLEVAR"
"2171",-58.3874058144713,-34.6260641156039,"014-019-028","PAVON",1515,"E","VIVIENDA",4,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"2172",-58.3874058144713,-34.6260641156039,"014-019-028","PAVON",1501,"L","LOCUTORIO + INTERNET",1,"","","CONSTITUCION",1,64202,6420,642,64,"SERVICIO DE CORREO Y TELECOMUNICACIONES","SERVICIO DE CORREO Y TELECOMUNICACIONES","LOCUTORIOS"
"2173",-58.3894130496271,-34.6260509129951,"014-012-004","SOLIS",1494,"L","OFICINAS",1,"","NO SE RECONOCE RUBRO","CONSTITUCION",1,1,0,0,0,"EDIFICIOS","OFICINAS",""
"2174",-58.3894130496271,-34.6260509129951,"014-012-004","SOLIS",1490,"E","VIVIENDA",2,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"2175",-58.3897085424576,-34.6260440925339,"014-004-019","SOLIS",1795,"E","VIVIENDA",2,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"2176",-58.3838323571386,-34.6262338422913,"014-043-004","PAVON",1268,"L","ARTICULOS USADOS",1,"","","CONSTITUCION",1,52400,5240,524,52,"COMERCIO","VENTA AL POR MENOR DE ARTICULOS USADOS",""
"2177",-58.383742429362,-34.6262287827579,"014-043-003","PAVON",1260,"L","CALZADO",1,"","","CONSTITUCION",1,52342,5234,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE CALZADO"
"2178",-58.3836565266256,-34.6262248848481,"014-043-002","PAVON",1254,"E","CASA",1,"","","CONSTITUCION",1,4,0,0,0,"EDIFICIOS","CASA",""
"2179",-58.3894008408042,-34.6261154541381,"014-012-005","PAVON",1695,"E","VIVIENDA",4,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"2180",-58.3894008408042,-34.6261154541381,"014-012-005","SOLIS",1500,"L","KIOSCO + LOCUTORIO",1,"","","CONSTITUCION",1,52119,5211,521,52,"COMERCIO","VENTA AL POR MENOR EXEPTO LA ESPECIALIZADA","KIOSCO"
"2181",-58.3894008408042,-34.6261154541381,"014-012-005","PAVON",1693,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"2182",-58.3897064241734,-34.6261174211752,"014-004-018","SOLIS",1799,"E","VIVIENDA",2,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"2183",-58.3832897447596,-34.626208718228,"014-043-001","SALTA",1510,"L","CAFE BAR",1,"","","CONSTITUCION",1,55211,5521,552,55,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA","BAR - CAFÉ - CONFITERIA - PUB"
"2184",-58.3832897447596,-34.626208718228,"014-043-001","SALTA",1508,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"2185",-58.3832897447596,-34.626208718228,"014-043-001","SALTA",1502,"L","AUDIO Y VIDEO (VENTA)",1,"","","CONSTITUCION",1,52356,5235,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","ARTS. PARA EL HOGAR"
"2186",-58.3832897447596,-34.626208718228,"014-043-001","SALTA",1504,"L","CONFITERIA Y PANADERIA (ELABORACION)",1,"","","CONSTITUCION",1,15419,1541,154,15,"ELABORACION DE PRODUCTOS ALIMENTICIOS Y BEBIDAS","ELABORACION DE PRODUCTOS ALIMENTICIOS","ELABORACION DE PRODUCTOS DE PANADERIA"
"2187",-58.3832897447596,-34.626208718228,"014-043-001","PAVON",1202,"L","GRANJA",1,"","","CONSTITUCION",1,52222,5222,522,52,"COMERCIO","VENTA AL POR MENOR DE PRODUCTOS ALIMENTICIOS ESPECIALIZADOS","CARNICERIAS Y GRANJAS"
"2188",-58.3832897447596,-34.626208718228,"014-043-001","SALTA",1506,"L","TELEFONIA CELULAR",1,"","","CONSTITUCION",1,64202,6420,642,64,"SERVICIO DE CORREO Y TELECOMUNICACIONES","SERVICIO DE TELECOMUNICACIONES","TELEFONIA CELULAR"
"2189",-58.3832897447596,-34.626208718228,"014-043-001","PAVON",1216,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"2190",-58.3832897447596,-34.626208718228,"014-043-001","PAVON",1212,"L","FERRETERIA",1,"","","CONSTITUCION",1,52363,5236,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","MATERIALES DE CONSTRUCCION, FERRETERIA, PINTURERIA, VIDRIOS"
"2191",-58.3832897447596,-34.626208718228,"014-043-001","PAVON",1220,"SU","ASOCIACIONES (OTRAS)",1,"","","CONSTITUCION",1,91990,9199,919,91,"SERVICIOS DE ASOCIACIONES","SERVICIOS DE ASOCIACIONES NCP",""
"2192",-58.3832897447596,-34.626208718228,"014-043-001","PAVON",1230,"L","LOCUTORIO",1,"","","CONSTITUCION",1,64202,6420,642,64,"SERVICIO DE CORREO Y TELECOMUNICACIONES","SERVICIO DE CORREO Y TELECOMUNICACIONES","LOCUTORIOS"
"2193",-58.3832897447596,-34.626208718228,"014-043-001","PAVON",1234,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"2194",-58.3832897447596,-34.626208718228,"014-043-001","PAVON",1224,"L","TELEFONIA CELULAR",1,"CLARO","","CONSTITUCION",1,64202,6420,642,64,"SERVICIO DE CORREO Y TELECOMUNICACIONES","SERVICIO DE TELECOMUNICACIONES","TELEFONIA CELULAR"
"2195",-58.3832897447596,-34.626208718228,"014-043-001","PAVON",1238,"L","CONSULTORIO ODONTOLOGICO",1,"","","CONSTITUCION",1,85110,8511,851,85,"SERVICOS SOCIALES Y DE SALUD","SERVICIOS DE ATENCION MEDICA","CENTROS MEDICOS Y DE ATENCION"
"2196",-58.3832897447596,-34.626208718228,"014-043-001","PAVON",1240,"L","PELUQUERIA",1,"SARITA","","CONSTITUCION",1,93020,9302,930,93,"OTROS SERVICIOS","PELUQUERIA Y TRATAMIENTOS DE BELLEZA",""
"2197",-58.3832897447596,-34.626208718228,"014-043-001","PAVON",1246,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"2198",-58.3832897447596,-34.626208718228,"014-043-001","PAVON",1228,"L","ACCESORIOS PARA CELULARES",1,"","","CONSTITUCION",1,52359,5235,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","ARTS. PARA EL HOGAR"
"2199",-58.3832897447596,-34.626208718228,"014-043-001","PAVON",1250,"GA","GARAGE",1,"","","CONSTITUCION",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"2200",-58.3848380562648,-34.6264082637843,"014-035-005","PAVON",1324,"GA","GARAGE",1,"","","CONSTITUCION",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"2201",-58.3847227439974,-34.6262219766479,"014-035-004","PAVON",1318,"E","VIVIENDA",2,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"2202",-58.3847227439974,-34.6262219766479,"014-035-004","PAVON",1320,"L","CAFE BAR",1,"EL GORDO MANU","","CONSTITUCION",1,55211,5521,552,55,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA","BAR - CAFÉ - CONFITERIA - PUB"
"2203",-58.3846321215888,-34.6261886651634,"014-035-003","PAVON",1312,"E","VIVIENDA",2,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"2204",-58.3846321215888,-34.6261886651634,"014-035-003","PAVON",1314,"L","KIOSCO + LOCUTORIO",1,"KASALOGA","","CONSTITUCION",1,52119,5211,521,52,"COMERCIO","VENTA AL POR MENOR EXEPTO LA ESPECIALIZADA","KIOSCO"
"2205",-58.3845453994455,-34.6261791505098,"014-035-002","PAVON",1308,"L","LOCAL CERRADO",1,"","C/CARTEL","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"2206",-58.3845453994455,-34.6261791505098,"014-035-002","PAVON",1310,"E","VIVIENDA",2,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"2207",-58.3844741503799,-34.6261830460536,"014-035-001","SANTIAGO DEL ESTERO",1507,"E","VIVIENDA",2,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"2208",-58.3844741503799,-34.6261830460536,"014-035-001","SANTIAGO DEL ESTERO",1505,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"2209",-58.3842089003738,-34.6261822843438,"014-043-008","PAVON",1292,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"2210",-58.3842089003738,-34.6261822843438,"014-043-008","PAVON",1298,"L","VERDULERIA",1,"","","CONSTITUCION",1,52230,5223,522,52,"COMERCIO","VENTA AL POR MENOR DE PRODUCTOS ALIMENTICIOS ESPECIALIZADOS","FRUTAS Y VERDURAS"
